"CRUISE_ID","HAUL_ID","CRUISE","VESSEL","HAUL","EDIT_NET_SPREAD","NET_SPREAD_PINGS","NET_SPREAD_METHOD","NET_SPREAD_STANDARD_DEVIATION","EDIT_NET_HEIGHT","NET_HEIGHT_METHOD","NET_HEIGHT_PINGS","NET_HEIGHT_STANDARD_DEVIATION","CREATE_DATE","CREATE_USER"
"768","23401","202401","134","81","15.1171878975283","371","7","1.03784436681423","2.357","6","1148","0.17",2024-07-18 09:21:49.108222,"ROHANS"
"768","23402","202401","134","82","14.7717794431326","377","7","1.06596719845254","2.179","6","235","0.25",2024-07-18 09:21:49.108222,"ROHANS"
"768","23403","202401","134","83","15.0836946838088","387","7","1.07718304868011","2.265","6","1422","0.16",2024-07-18 09:21:49.108222,"ROHANS"
"768","23404","202401","134","84","15.0878786535481","364","7","1.01966020151618","2.055","6","222","0.22",2024-07-18 09:21:49.108222,"ROHANS"
"768","23414","202401","134","85","15.6990335044164","353","7","0.891607659029899","1.948","6","1838","0.09",2024-07-18 09:21:49.108222,"ROHANS"
"768","23415","202401","134","86","17.1802163302456","338","7","0.452694717378414","1.449","6","1837","0.07",2024-07-18 09:21:49.108222,"ROHANS"
"768","23416","202401","134","87","16.2446013604525","0","4","0","1.814","6","1782","0.16",2024-07-18 09:21:49.108222,"ROHANS"
"768","23417","202401","134","88","16.4644946275587","0","4","0","1.741","6","1889","0.24",2024-07-18 09:21:49.108222,"ROHANS"
"768","23427","202401","134","89","15.828521733224","279","7","1.05518060654756","1.907","6","1151","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23428","202401","134","90","16.0051989725122","287","7","0.828680306306408","1.861","6","737","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23429","202401","134","91","15.647803325906","282","7","0.784744578311922","1.766","6","827","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23436","202401","134","92","16.106206710768","347","7","0.796617001588756","1.853","6","1421","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23437","202401","134","93","15.9681365410113","310","7","0.822631667581135","1.85","6","1298","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23438","202401","134","94","15.6958558453018","338","7","1.01696709632479","2.208","6","1290","0.16",2024-07-18 09:21:49.108222,"ROHANS"
"768","23439","202401","134","95","15.1625814500042","358","7","0.888917832057508","1.844","6","1084","0.14",2024-07-18 09:21:49.108222,"ROHANS"
"768","23440","202401","134","96","14.6421815432968","310","7","1.09994095621974","2.146","6","1202","0.21",2024-07-18 09:21:49.108222,"ROHANS"
"768","23443","202401","134","97","14.7193264770206","291","7","1.10592250686594","1.981","6","1397","0.16",2024-07-18 09:21:49.108222,"ROHANS"
"768","23444","202401","134","98","15.2443169591384","307","7","0.797125478027288","2.365","6","1411","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23455","202401","134","99","15.1221742197604","336","7","0.866093681630926","2.113","6","1647","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23456","202401","134","100","14.8472675275946","349","7","1.00744867744882","2.382","6","211","0.31",2024-07-18 09:21:49.108222,"ROHANS"
"768","23457","202401","134","101","14.5446400269961","0","4","0","2.498","6","1132","0.21",2024-07-18 09:21:49.108222,"ROHANS"
"768","23458","202401","134","102","13.5579386640906","320","7","1.15528706686877","2.8065","4","86","0.67",2024-07-18 09:21:49.108222,"ROHANS"
"768","23471","202401","134","103","15.0464585559413","332","7","0.968320280123281","2.279","6","1396","0.2",2024-07-18 09:21:49.108222,"ROHANS"
"768","23472","202401","134","104","14.810001024","42","7","1.29209379997004","1.95","6","157","0.19",2024-07-18 09:21:49.108222,"ROHANS"
"768","23473","202401","134","105","15.250436967966","338","7","0.871858315450361","2.01","6","776","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23474","202401","134","106","15.7565660655966","0","4","0","1.774","6","1661","0.09",2024-07-18 09:21:49.108222,"ROHANS"
"768","23499","202401","134","107","15.1400086084122","353","7","0.982012898760166","2.2","6","1477","0.1",2024-07-18 09:21:49.108222,"ROHANS"
"768","23500","202401","134","108","13.9121707578917","351","7","1.12170862994276","2.672","6","1420","0.32",2024-07-18 09:21:49.108222,"ROHANS"
"768","23501","202401","134","109","15.456243122619","332","7","0.911457158397357","1.939","6","1726","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23502","202401","134","110","15.363249786053","321","7","0.950371285050286","1.813","6","1677","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23507","202401","134","111","15.9036777494344","366","7","0.823200022938176","1.722","6","1873","0.16",2024-07-18 09:21:49.108222,"ROHANS"
"768","23508","202401","134","112","15.9869175659978","0","4","0","1.785","6","1790","0.08",2024-07-18 09:21:49.108222,"ROHANS"
"768","23509","202401","134","113","16.3985733792927","0","4","0","1.203","6","1590","0.03",2024-07-18 09:21:49.108222,"ROHANS"
"768","23510","202401","134","114","15.7215842234924","330","7","0.74189363282172","1.905","6","1745","0.08",2024-07-18 09:21:49.108222,"ROHANS"
"768","23520","202401","134","115","15.4831133463566","387","7","0.818054394306403","1.941","6","1787","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23521","202401","134","116","15.3422950614215","331","7","0.996940165286134","1.881","6","1668","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23522","202401","134","117","15.3038188108776","335","7","0.912687744676669","1.925","6","1662","0.09",2024-07-18 09:21:49.108222,"ROHANS"
"768","23534","202401","134","118","15.4222216654763","337","7","0.883449563373699","2.298","6","1553","0.18",2024-07-18 09:21:49.108222,"ROHANS"
"768","23535","202401","134","119","15.5470322353231","325","7","0.835048101831523","1.867","6","1759","0.1",2024-07-18 09:21:49.108222,"ROHANS"
"768","23536","202401","134","120","15.7989329943997","304","7","0.609010316640635","1.741","6","1792","0.08",2024-07-18 09:21:49.108222,"ROHANS"
"768","23551","202401","134","121","17.457147094709","323","7","1.12193701126268","1.879","6","1833","0.21",2024-07-18 09:21:49.108222,"ROHANS"
"768","23552","202401","134","122","15.5926240097642","335","7","0.865476420836177","2.398","6","1653","0.1",2024-07-18 09:21:49.108222,"ROHANS"
"768","23553","202401","134","123","15.7833307805714","343","7","0.919225735388971","2.573","6","1343","0.18",2024-07-18 09:21:49.108222,"ROHANS"
"768","23554","202401","134","124","16.4801558387212","113","7","0.781886743548977","2.329","6","593","0.15",2024-07-18 09:21:49.108222,"ROHANS"
"768","23567","202401","134","125","15.8135926912525","299","7","1.00252698508013","1.735","6","1861","0.09",2024-07-18 09:21:49.108222,"ROHANS"
"768","23568","202401","134","126","16.355376974398","250","7","0.583687693189895","1.745","6","1848","0.1",2024-07-18 09:21:49.108222,"ROHANS"
"768","23569","202401","134","127","15.9507100894338","204","7","0.561000883941831","1.762","6","1820","0.07",2024-07-18 09:21:49.108222,"ROHANS"
"768","23570","202401","134","128","17.4175902799102","334","7","0.821998117218625","1.522","6","1810","0.11",2024-07-18 09:21:49.108222,"ROHANS"
"768","23597","202401","134","129","17.5776562614211","342","7","0.763907494113728","1.493","6","1794","0.15",2024-07-18 09:21:49.108222,"ROHANS"
"768","23598","202401","134","130","17.3178460134463","177","7","1.14989151820318","1.465","6","1853","0.19",2024-07-18 09:21:49.108222,"ROHANS"
"768","23599","202401","134","131","18.2003777744777","269","7","1.22790736949551","1.477","6","1897","0.2",2024-07-18 09:21:49.108222,"ROHANS"
"768","23600","202401","134","132","16.4210453265198","202","7","0.458667374801006","1.594","6","1227","0.09",2024-07-18 09:21:49.108222,"ROHANS"
"768","23622","202401","134","133","16.1340381010125","319","7","0.574908775573614","1.697","6","1863","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23623","202401","134","134","15.9876820631354","336","7","0.750297383967975","1.688","6","1800","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23624","202401","134","135","15.3965928186218","353","7","1.15713744701158","1.872","6","1729","0.1",2024-07-18 09:21:49.108222,"ROHANS"
"768","23652","202401","134","136","16.4707588935366","287","7","0.699336284229835","1.774","6","1556","0.57",2024-07-18 09:21:49.108222,"ROHANS"
"768","23653","202401","134","137","16.3413429351895","306","7","0.743389437025544","1.639","6","1454","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23654","202401","134","138","16.4795901173683","262","7","0.706916591057212","1.518","6","1392","0.15",2024-07-18 09:21:49.108222,"ROHANS"
"768","23655","202401","134","139","16.5576937311782","317","7","0.579396027280979","1.57","6","1852","0.13",2024-07-18 09:21:49.108222,"ROHANS"
"768","23661","202401","134","140","16.53947128647","333","7","0.577290646069783","1.655","6","1719","0.17",2024-07-18 09:21:49.108222,"ROHANS"
"768","23662","202401","134","141","16.3895120379782","344","7","0.604905496421654","1.654","6","1817","0.14",2024-07-18 09:21:49.108222,"ROHANS"
"768","23663","202401","134","142","16.4945413096518","303","7","0.654594212013652","1.603","6","1757","0.08",2024-07-18 09:21:49.108222,"ROHANS"
"768","23664","202401","134","143","16.69259754386","325","7","0.769640745500206","1.93815384615385","4","68","0.44",2024-07-18 09:21:49.108222,"ROHANS"
"768","23675","202401","134","144","16.1472743400373","0","4","0","1.664","6","1624","0.15",2024-07-18 09:21:49.108222,"ROHANS"
"768","23677","202401","134","146","15.44736244841","239","7","0.928032650866462","1.723","6","1872","0.27",2024-07-18 09:21:49.108222,"ROHANS"
"768","23696","202401","134","148","15.6137728452123","0","4","0","1.901","6","797","0.18",2024-07-18 09:21:49.108222,"ROHANS"
"768","23698","202401","134","149","16.6946658983079","190","7","1.23146485835719","1.571","6","1140","0.14",2024-07-18 09:21:49.108222,"ROHANS"
"768","23700","202401","134","150","16.5917465745753","332","7","1.2975103483432","1.828","6","1225","0.3",2024-07-18 09:21:49.108222,"ROHANS"
"768","23702","202401","134","151","13.6832595736634","358","7","1.32090222522105","2.34","6","272","0.48",2024-07-18 09:21:49.108222,"ROHANS"
"768","23717","202401","134","152","15.7127161790219","0","4","0","1.813","6","1644","0.18",2024-07-18 09:21:49.108222,"ROHANS"
"768","23718","202401","134","153","14.7167007128424","349","7","0.818781059084079","1.695","6","1316","0.12",2024-07-18 09:21:49.108222,"ROHANS"
"768","23719","202401","134","154","16.6521119533422","339","7","1.48981835330293","2.372","6","663","0.28",2024-07-18 09:21:49.108222,"ROHANS"
"768","23720","202401","134","155","16.0501029691541","292","7","0.968691490960187","2.049","6","1589","0.36",2024-07-18 09:21:49.108222,"ROHANS"
"768","23721","202401","134","156","16.4096166210818","324","7","0.920463053834068","2.101","6","1720","0.38",2024-07-18 09:21:49.108222,"ROHANS"
"768","23722","202401","134","157","16.4662695282529","348","7","0.978024580666311","2.287","6","1538","0.21",2024-07-18 09:21:49.108222,"ROHANS"
